temperature_salon,humidity_salon,weather,weather1,temperature,humidity
20.59375,64.7375,2,rainy,20,64
20.6375,64.74375,1,sunny,20,64
20.66875,64.3375,1,sunny,20,64
20.68125,63.9125,1,sunny,20,63
20.69375,63.58125,2,rainy,20,63
20.7125,63.3375,1,sunny,20,63
20.7375,63.125,3,cloudy,20,63
20.76875,62.94375,1,sunny,20,62
20.7875,62.79375,1,sunny,20,62
20.8125,62.65625,3,cloudy,20,62
20.8375,62.425,2,rainy,20,62
20.875,62.2125,1,sunny,20,62
20.90625,62.125,1,sunny,20,62
20.95625,62.09375,3,cloudy,20,62
21.00625,62.05625,2,rainy,21,62
21.04375,62.1,1,sunny,21,62
21.0875,62.15,1,sunny,21,62
21.10625,62.08125,1,sunny,21,62
21.125,61.9625,3,cloudy,21,61
21.14375,61.7875,1,sunny,21,61
21.1625,61.56875,3,cloudy,21,61
21.16875,61.3625,2,rainy,21,61
21.175,61.11875,2,rainy,21,61
21.1625,60.86875,2,rainy,21,60
21.15625,60.7625,3,cloudy,21,60
21.14375,60.63125,1,sunny,21,60
21.13125,60.5375,1,sunny,21,60
21.1,60.3875,1,sunny,21,60
21.06875,60.1,3,cloudy,21,60
21.01875,59.7125,3,cloudy,21,59
20.9625,59.425,2,rainy,20,59
20.925,59.1125,2,rainy,20,59
20.88125,58.775,2,rainy,20,58
20.84375,58.55625,3,cloudy,20,58
20.8125,58.40625,2,rainy,20,58
20.7875,58.3,1,sunny,20,58
20.75625,58.2,3,cloudy,20,58
20.73125,58.0875,2,rainy,20,58
20.70625,58.025,2,rainy,20,58
20.6875,57.94375,1,sunny,20,57
20.675,57.6875,1,sunny,20,57
20.6625,57.4625,3,cloudy,20,57
20.6375,57.31875,2,rainy,20,57
20.61875,57.21875,3,cloudy,20,57
20.6,57.15,1,sunny,20,57
20.5875,57.1125,3,cloudy,20,57
20.575,57.0875,1,sunny,20,57
20.5625,57.0625,3,cloudy,20,57
20.54375,57.04375,1,sunny,20,57
20.53125,57.025,3,cloudy,20,57
20.525,56.98125,3,cloudy,20,56
20.5,56.98125,3,cloudy,20,56
20.48125,57,3,cloudy,20,57
20.46875,57.0125,1,sunny,20,57
20.45625,57.00625,1,sunny,20,57
20.44375,57.025,2,rainy,20,57
20.43125,57.04375,2,rainy,20,57
20.4125,57.075,2,rainy,20,57
20.40625,57.075,2,rainy,20,57
20.39375,57.15625,1,sunny,20,57
20.38125,57.23125,2,rainy,20,57
20.36875,57.29375,1,sunny,20,57
20.3625,57.3625,1,sunny,20,57
20.35,57.45,2,rainy,20,57
20.34375,57.55625,1,sunny,20,57
20.3375,57.78125,3,cloudy,20,57
20.325,57.98125,3,cloudy,20,57
20.325,58.11875,1,sunny,20,58
20.325,58.25625,1,sunny,20,58
20.31875,58.3875,2,rainy,20,58
20.31875,58.5375,1,sunny,20,58
20.3125,58.81875,3,cloudy,20,58
20.3125,59.2,1,sunny,20,59
20.31875,59.625,1,sunny,20,59
20.33125,60.04375,2,rainy,20,60
20.3375,60.45,1,sunny,20,60
20.34375,60.85625,3,cloudy,20,60
20.3625,61.28125,2,rainy,20,61
20.39375,61.63125,3,cloudy,20,61
20.43125,61.9,1,sunny,20,61
20.4875,62.3125,3,cloudy,20,62
20.54375,62.5625,2,rainy,20,62
20.60625,62.8375,3,cloudy,20,62
20.6625,63.175,3,cloudy,20,63
20.70625,63.5,3,cloudy,20,63
20.74375,63.8375,1,sunny,20,63
20.76875,64.18125,3,cloudy,20,64
20.79375,64.325,3,cloudy,20,64
20.8,64.35625,2,rainy,20,64
20.81875,64.34375,3,cloudy,20,64
20.83125,64.33125,1,sunny,20,64
20.84375,64.25625,3,cloudy,20,64
20.85625,64.19375,2,rainy,20,64
20.85,64.14375,3,cloudy,20,64
20.8375,64.10625,1,sunny,20,64
20.8125,64.13125,1,sunny,20,64
20.76875,64.01875,3,cloudy,20,64
20.725,63.925,1,sunny,20,63
20.66875,63.83125,3,cloudy,20,63
20.61875,63.7375,1,sunny,20,63
20.59375,63.65625,3,cloudy,20,63
20.56875,63.43125,2,rainy,20,63
20.5625,63.175,2,rainy,20,63
20.54375,62.95625,2,rainy,20,62
20.54375,62.75,3,cloudy,20,62
20.525,62.5625,1,sunny,20,62
20.5125,62.3875,3,cloudy,20,62
20.5015625,62.2546875,1,sunny,20,62
20.49375,62.04375,3,cloudy,20,62
20.4890625,61.8203125,2,rainy,20,61
20.478125,61.628125,1,sunny,20,61
20.47421875,61.46640625,1,sunny,20,61
20.4703125,61.253125,2,rainy,20,61
20.46679688,61.08007813,2,rainy,20,61
20.46972656,60.89199219,1,sunny,20,60
20.47285156,60.65136719,1,sunny,20,60
20.46347656,60.42636719,1,sunny,20,60
20.46103516,60.33154297,2,rainy,20,60
20.44619141,60.23701172,3,cloudy,20,60
20.45048828,60.15146484,1,sunny,20,60
20.44892578,60.06240234,3,cloudy,20,60
20.45048828,59.95615234,2,rainy,20,59
20.44267578,59.84990234,2,rainy,20,59
20.44501953,59.67646484,2,rainy,20,59
20.44541016,59.57177734,1,sunny,20,59
20.45009766,59.47021484,3,cloudy,20,59
20.44853516,59.36240234,3,cloudy,20,59
20.43994141,59.24912109,1,sunny,20,59
20.43134766,59.17490234,1,sunny,20,59
20.42861328,59.06669922,1,sunny,20,59
20.41943359,58.97353516,1,sunny,20,58
20.41005859,58.88916016,3,cloudy,20,58
20.40068359,58.79541016,1,sunny,20,58
20.384375,58.71523438,1,sunny,20,58
20.36796875,58.65351563,3,cloudy,20,58
20.34492187,58.6265625,2,rainy,20,58
20.32773438,58.590625,1,sunny,20,58
20.30742188,58.546875,3,cloudy,20,58
20.29023438,58.496875,2,rainy,20,58
20.26132813,58.484375,2,rainy,20,58
20.225,58.475,1,sunny,20,58
20.19375,58.45,3,cloudy,20,58
20.1625,58.43125,1,sunny,20,58
20.14375,58.39375,3,cloudy,20,58
20.11875,58.38125,2,rainy,20,58
20.075,58.38125,3,cloudy,20,58
20.05,58.36875,1,sunny,20,58
20.025,58.36875,3,cloudy,20,58
19.99375,58.4,3,cloudy,19,58
19.98125,58.4375,2,rainy,19,58
19.95625,58.48125,2,rainy,19,58
19.9375,58.525,3,cloudy,19,58
19.91875,58.575,2,rainy,19,58
19.9,58.625,3,cloudy,19,58
19.90625,58.6125,3,cloudy,19,58
19.91875,58.5625,3,cloudy,19,58
19.9375,58.50625,3,cloudy,19,58
19.94375,58.46875,2,rainy,19,58
19.95625,58.4125,2,rainy,19,58
19.96875,58.34375,3,cloudy,19,58
19.99375,58.24375,3,cloudy,19,58
20.025,58.1375,1,sunny,20,58
20.04375,58.05,1,sunny,20,58
20.0625,57.95,1,sunny,20,57
20.0875,57.80625,2,rainy,20,57
20.1,57.64375,2,rainy,20,57
20.125,57.59375,1,sunny,20,57
20.15,57.53125,1,sunny,20,57
20.1375,57.51875,2,rainy,20,57
20.13125,57.4875,3,cloudy,20,57
20.09375,57.48125,3,cloudy,20,57
20.075,57.59375,1,sunny,20,57
20.04375,57.5875,3,cloudy,20,57
20.0125,57.61875,2,rainy,20,57
19.98125,57.6,1,sunny,19,57
19.95,57.29375,3,cloudy,19,57
19.9125,57.04375,1,sunny,19,57
19.8875,56.66875,3,cloudy,19,56
19.8625,56.31875,3,cloudy,19,56
19.85625,55.9875,1,sunny,19,55
19.8625,55.71875,3,cloudy,19,55
19.875,55.55625,2,rainy,19,55
19.9,55.24375,3,cloudy,19,55
19.925,54.99375,3,cloudy,19,54
19.9875,54.61875,2,rainy,19,54
20.0375,54.2125,3,cloudy,20,54
20.1,53.80625,3,cloudy,20,53
20.1375,53.28125,1,sunny,20,53
20.1875,52.56875,3,cloudy,20,52
20.2375,51.79375,1,sunny,20,51
20.275,51.0375,3,cloudy,20,51
20.3,50.6125,2,rainy,20,50
20.325,50.14375,3,cloudy,20,50
20.3375,49.83125,1,sunny,20,49
20.35,49.4875,1,sunny,20,49
20.3375,49.15625,1,sunny,20,49
20.30625,48.7625,3,cloudy,20,48
20.2625,48.33125,1,sunny,20,48
20.225,48.26875,3,cloudy,20,48
20.2,48.15,3,cloudy,20,48
20.18125,48.1,1,sunny,20,48
20.16875,48.10625,1,sunny,20,48
20.1625,48.15625,1,sunny,20,48
20.15625,48.2375,3,cloudy,20,48
20.15,48.65,2,rainy,20,48
20.15,49.09375,2,rainy,20,49
20.1625,49.5875,2,rainy,20,49
20.18125,50.05,2,rainy,20,50
20.2,50.51875,3,cloudy,20,50
20.21875,50.96875,1,sunny,20,50
20.23125,51.4125,3,cloudy,20,51
20.2625,51.83125,1,sunny,20,51
20.3,52.2625,3,cloudy,20,52
20.34375,52.64375,3,cloudy,20,52
20.35625,52.66875,2,rainy,20,52
20.3625,52.675,1,sunny,20,52
20.35,52.7,2,rainy,20,52
20.34375,52.71875,2,rainy,20,52
20.325,52.7375,1,sunny,20,52
20.30625,52.74375,3,cloudy,20,52
20.29375,52.7375,3,cloudy,20,52
20.28125,52.73125,1,sunny,20,52
20.2625,52.71875,3,cloudy,20,52
20.24375,52.7,1,sunny,20,52
20.23125,52.675,1,sunny,20,52
20.21875,52.69375,2,rainy,20,52
20.2125,52.7125,3,cloudy,20,52
20.19375,52.71875,3,cloudy,20,52
20.175,52.725,1,sunny,20,52
20.15625,52.725,1,sunny,20,52
20.14375,52.74375,3,cloudy,20,52
20.125,52.7625,3,cloudy,20,52
20.1125,52.775,3,cloudy,20,52
20.1,52.8,3,cloudy,20,52
20.0875,52.81875,3,cloudy,20,52
20.08125,52.84375,3,cloudy,20,52
20.06875,52.86875,3,cloudy,20,52
20.05625,52.89375,2,rainy,20,52
20.05,52.91875,3,cloudy,20,52
20.04375,52.9625,2,rainy,20,52
20.025,53,1,sunny,20,53
20.0125,52.99375,2,rainy,20,52
20,52.98125,3,cloudy,20,52
19.9875,52.99375,3,cloudy,19,52
19.96875,53.01875,2,rainy,19,53
19.95625,53.04375,1,sunny,19,53
19.95625,53.04375,2,rainy,19,53
19.95625,53.04375,1,sunny,19,53
19.95,53.05,2,rainy,19,53
19.9375,53.0625,3,cloudy,19,53
19.93125,53.06875,1,sunny,19,53
19.925,53.06875,1,sunny,19,53
19.90625,53.075,2,rainy,19,53
19.890625,53.084375,2,rainy,19,53
19.878125,53.096875,3,cloudy,19,53
19.865625,53.096875,1,sunny,19,53
19.865625,53.096875,3,cloudy,19,53
19.865625,53.090625,3,cloudy,19,53
19.859375,53.103125,3,cloudy,19,53
19.859375,53.090625,2,rainy,19,53
19.859375,53.071875,1,sunny,19,53
19.859375,53.040625,1,sunny,19,53
19.859375,53.015625,1,sunny,19,53
19.859375,53.015625,3,cloudy,19,53
19.853125,53.028125,1,sunny,19,53
19.865625,53.371875,1,sunny,19,53
19.871875,53.928125,1,sunny,19,53
19.828125,53.871875,2,rainy,19,53
19.778125,53.740625,2,rainy,19,53
19.675,53.625,1,sunny,19,53
19.60625,53.475,1,sunny,19,53
19.54375,53.275,3,cloudy,19,53
19.5125,53.09375,2,rainy,19,53
19.5,52.9125,1,sunny,19,52
19.51875,52.80625,1,sunny,19,52
19.5375,52.76875,3,cloudy,19,52
19.56875,52.775,3,cloudy,19,52
19.6,52.7,3,cloudy,19,52
19.63125,52.68125,2,rainy,19,52
19.66875,52.69375,1,sunny,19,52
19.725,52.7,2,rainy,19,52
19.78125,52.35625,2,rainy,19,52
19.8203125,51.7140625,1,sunny,19,51
19.915625,51.74375,2,rainy,19,51
20.0390625,51.8421875,3,cloudy,20,51
20.20703125,51.90234375,2,rainy,20,51
20.33945313,51.98398438,1,sunny,20,51
20.46757813,52.10585938,3,cloudy,20,52
20.55644531,52.20058594,2,rainy,20,52
20.62666016,52.28935547,3,cloudy,20,52
20.67197266,52.28466797,3,cloudy,20,52
20.71103516,52.21435547,2,rainy,20,52
20.74306641,52.08544922,3,cloudy,20,52
20.76806641,52.03544922,3,cloudy,20,52
20.79306641,51.91669922,1,sunny,20,51
20.80556641,51.74169922,2,rainy,20,51
20.78408203,51.57880859,2,rainy,20,51
20.75283203,51.40537109,3,cloudy,20,51
20.72177734,51.33330078,3,cloudy,20,51
20.67734375,51.20429688,1,sunny,20,51
20.61640625,51.07148438,2,rainy,20,51
20.5546875,50.96757812,3,cloudy,20,50
20.47851563,50.86953125,1,sunny,20,50
20.38789063,50.77734375,2,rainy,20,50
20.29277344,50.71386719,3,cloudy,20,50
20.18505859,50.65634766,2,rainy,20,50
20.06474609,50.60478516,1,sunny,20,50
19.93818359,50.58134766,1,sunny,19,50
19.81240234,50.63525391,1,sunny,19,50
19.68115234,50.71650391,1,sunny,19,50
19.46240234,50.84775391,2,rainy,19,50
19.22490234,50.99150391,1,sunny,19,50
19.14013672,51.07939453,2,rainy,19,51
19.06513672,51.15283203,2,rainy,19,51
19.02587891,51.17958984,3,cloudy,19,51
18.9875,51.20390625,2,rainy,18,51
18.9625,51.22578125,1,sunny,18,51
18.94375,51.25078125,1,sunny,18,51
18.94375,51.5109375,1,sunny,18,51
18.96875,51.7,3,cloudy,18,51
19.0125,51.89375,1,sunny,19,51
19.06875,52.1375,1,sunny,19,52
19.14375,52.43125,3,cloudy,19,52
19.225,52.7875,1,sunny,19,52
19.3125,53.0625,3,cloudy,19,53
19.4,53.30625,2,rainy,19,53
19.575,53.53125,1,sunny,19,53
19.78125,53.74375,3,cloudy,19,53
19.85625,54.03125,3,cloudy,19,54
19.9125,54.35,1,sunny,19,54
19.9625,54.68125,1,sunny,19,54
20.01875,55,3,cloudy,20,55
20.0625,55.3375,3,cloudy,20,55
20.1125,55.675,1,sunny,20,55
20.15,55.775,2,rainy,20,55
20.16875,55.96875,2,rainy,20,55
20.18125,56.13125,1,sunny,20,56
20.19375,56.25,3,cloudy,20,56
20.2,56.31875,2,rainy,20,56
20.2,56.3,1,sunny,20,56
20.2,56.29375,2,rainy,20,56
20.2,56.29375,2,rainy,20,56
20.19375,56.2875,2,rainy,20,56
20.1875,56.2875,1,sunny,20,56
20.18125,56.24375,1,sunny,20,56
20.18125,56.2,1,sunny,20,56
20.16875,56.18125,1,sunny,20,56
20.15625,56.175,1,sunny,20,56
20.1375,56.26875,3,cloudy,20,56
20.11875,56.28125,2,rainy,20,56
20.1,56.1875,3,cloudy,20,56
20.075,56.00625,1,sunny,20,56
20.0375,55.7625,1,sunny,20,55
20,55.50625,2,rainy,20,55
19.95625,55.24375,3,cloudy,19,55
19.91875,54.975,1,sunny,19,54
19.875,54.69375,1,sunny,19,54
19.83125,54.43125,1,sunny,19,54
19.80625,54.275,2,rainy,19,54
19.76875,54.09375,1,sunny,19,54
19.725,53.8875,2,rainy,19,53
19.69375,53.65,1,sunny,19,53
19.65,53.41875,2,rainy,19,53
19.6125,53.18125,3,cloudy,19,53
19.58125,52.825,1,sunny,19,52
19.54375,52.53125,2,rainy,19,52
19.5125,52.375,2,rainy,19,52
19.5125,52.5125,1,sunny,19,52
19.5125,52.65,3,cloudy,19,52
19.525,52.8,1,sunny,19,52
19.5625,52.96875,2,rainy,19,52
19.60625,53.225,3,cloudy,19,53
19.65625,53.43125,3,cloudy,19,53
19.7125,53.59375,1,sunny,19,53
19.75,53.63125,1,sunny,19,53
19.80625,53.86875,3,cloudy,19,53
19.875,54.0875,3,cloudy,19,54
19.81875,54.5125,1,sunny,19,54
19.775,54.9,3,cloudy,19,54
19.725,55.28125,2,rainy,19,55
19.55625,55.71875,1,sunny,19,55
19.35625,56.2,1,sunny,19,56
19.14375,56.6875,1,sunny,19,56
18.91875,56.94375,1,sunny,18,56
18.69375,57.28125,3,cloudy,18,57
18.44375,57.64375,1,sunny,18,57
18.19375,57.9625,2,rainy,18,57
17.95,58.19375,3,cloudy,17,58
17.6875,58.5375,1,sunny,17,58
17.41875,58.93125,2,rainy,17,58
17.15,59.3375,1,sunny,17,59
16.85625,59.60625,2,rainy,16,59
16.55,59.9625,3,cloudy,16,59
16.39375,60.11875,1,sunny,16,60
16.2375,60.39375,3,cloudy,16,60
16.0875,60.675,3,cloudy,16,60
16.125,60.89375,2,rainy,16,60
16.203125,61.071875,1,sunny,16,61
16.3296875,61.2109375,2,rainy,16,61
16.4859375,61.3484375,3,cloudy,16,61
16.6796875,61.4796875,1,sunny,16,61
16.8609375,61.6046875,1,sunny,16,61
17.0359375,61.7609375,3,cloudy,17,61
17.2046875,61.8984375,2,rainy,17,61
17.3859375,62.0109375,1,sunny,17,62
17.5921875,62.1671875,1,sunny,17,62
17.7984375,62.2859375,1,sunny,17,62
18.0109375,62.3609375,2,rainy,18,62
18.2359375,62.4046875,3,cloudy,18,62
18.4296875,62.4296875,2,rainy,18,62
18.6171875,62.3421875,1,sunny,18,62
18.8484375,62.2046875,2,rainy,18,62
19.0359375,61.9921875,1,sunny,19,61
19.1890625,61.7515625,2,rainy,19,61
19.296875,61.51875,3,cloudy,19,61
19.359375,61.29375,1,sunny,19,61
19.390625,61.075,2,rainy,19,61
19.428125,60.8375,1,sunny,19,60
19.453125,60.60625,3,cloudy,19,60
19.465625,60.40625,2,rainy,19,60
19.484375,60.19375,3,cloudy,19,60
19.471875,59.93125,2,rainy,19,59
19.459375,59.71875,3,cloudy,19,59
19.446875,59.50625,2,rainy,19,59
19.434375,59.29375,3,cloudy,19,59
19.409375,59.13125,3,cloudy,19,59
19.403125,58.99375,1,sunny,19,58
19.340625,58.925,1,sunny,19,58
19.259375,58.95625,2,rainy,19,58
19.196875,59.01875,1,sunny,19,59
19.1375,59.0875,3,cloudy,19,59
19.0875,59.16875,2,rainy,19,59
19.0375,59.25,1,sunny,19,59
19.00625,59.33125,3,cloudy,19,59
18.975,59.4125,1,sunny,18,59
18.94375,59.5,1,sunny,18,59
18.9,59.6,2,rainy,18,59
18.86875,59.69375,2,rainy,18,59
18.81875,59.7875,3,cloudy,18,59
18.79375,59.88125,2,rainy,18,59
18.75,59.99375,1,sunny,18,59
18.70625,60.10625,3,cloudy,18,60
18.65625,60.21875,2,rainy,18,60
18.6125,60.325,1,sunny,18,60
18.55,60.43125,1,sunny,18,60
18.5,60.5375,1,sunny,18,60
18.45,60.65,1,sunny,18,60
18.39375,60.7625,3,cloudy,18,60
18.35625,60.86875,1,sunny,18,60
18.29375,60.99375,2,rainy,18,60
18.24375,61.225,2,rainy,18,61
18.2125,61.55625,1,sunny,18,61
18.125,61.925,2,rainy,18,61
18.1625,62.21875,1,sunny,18,62
18.23125,62.5,2,rainy,18,62
18.3125,62.71875,3,cloudy,18,62
18.41875,62.825,1,sunny,18,62
18.55,62.7875,2,rainy,18,62
18.675,62.76875,2,rainy,18,62
18.8125,62.74375,2,rainy,18,62
18.975,62.70625,1,sunny,18,62
19.1375,62.6125,1,sunny,19,62
19.30625,62.53125,1,sunny,19,62
19.48125,62.425,1,sunny,19,62
19.625,62.25,3,cloudy,19,62
19.8,62.04375,2,rainy,19,62
19.95625,61.69375,1,sunny,19,61
20.1,61.23125,1,sunny,20,61
20.30625,60.70625,1,sunny,20,60
20.3875,60.25625,1,sunny,20,60
20.45625,59.79375,1,sunny,20,59
20.49375,59.3875,3,cloudy,20,59
20.51875,59.06875,3,cloudy,20,59
20.525,58.875,3,cloudy,20,58
20.525,58.65625,2,rainy,20,58
20.5125,58.4375,2,rainy,20,58
20.49375,58.21875,2,rainy,20,58
20.4625,58.0625,1,sunny,20,58
20.43125,57.8875,2,rainy,20,57
20.39375,57.725,1,sunny,20,57
20.3625,57.63125,1,sunny,20,57
20.33125,57.5375,3,cloudy,20,57
20.3,57.4875,1,sunny,20,57
20.26875,57.4875,3,cloudy,20,57
20.24375,57.5125,2,rainy,20,57
20.215625,57.565625,2,rainy,20,57
20.1890625,57.6546875,3,cloudy,20,57
20.1640625,57.7734375,3,cloudy,20,57
20.1453125,57.9046875,2,rainy,20,57
20.1390625,58.0671875,1,sunny,20,58
20.0578125,58.4421875,2,rainy,20,58
19.9390625,58.8484375,3,cloudy,19,58
19.7265625,59.3109375,3,cloudy,19,59
19.5203125,59.7296875,3,cloudy,19,59
19.2953125,60.1734375,3,cloudy,19,60
19.0703125,60.6234375,1,sunny,19,60
18.9421875,61.2453125,1,sunny,18,61
18.8984375,62.0515625,2,rainy,18,62
18.8796875,62.6828125,3,cloudy,18,62
18.8796875,63.1015625,1,sunny,18,63
18.8734375,63.4203125,3,cloudy,18,63
18.8765625,63.6171875,1,sunny,18,63
18.878125,63.759375,1,sunny,18,63
18.884375,63.840625,3,cloudy,18,63
18.884375,63.878125,3,cloudy,18,63
18.871875,63.878125,1,sunny,18,63
18.940625,63.640625,1,sunny,18,63
19.046875,63.365625,2,rainy,19,63
19.246875,63.015625,3,cloudy,19,63
19.453125,62.690625,1,sunny,19,62
19.659375,62.328125,3,cloudy,19,62
19.878125,61.95,3,cloudy,19,61
20.0125,61.390625,3,cloudy,20,61
20.05,60.659375,1,sunny,20,60
20.0625,60.084375,2,rainy,20,60
20.05625,59.665625,1,sunny,20,59
20.05625,59.334375,1,sunny,20,59
20.0375,59.090625,1,sunny,20,59
20.01875,58.871875,2,rainy,20,58
20,58.684375,1,sunny,20,58
19.9875,58.534375,1,sunny,19,58
19.975,58.396875,1,sunny,19,58
19.95625,58.290625,3,cloudy,19,58
19.93125,58.190625,3,cloudy,19,58
19.9125,58.109375,3,cloudy,19,58
19.8875,58.046875,1,sunny,19,58
19.875,57.984375,3,cloudy,19,57
19.85625,57.93125,2,rainy,19,57
19.825,57.89375,3,cloudy,19,57
19.8,57.85625,1,sunny,19,57
19.7875,57.83125,1,sunny,19,57
19.775,57.81875,3,cloudy,19,57
19.74375,57.79375,2,rainy,19,57
19.725,57.775,2,rainy,19,57
19.7125,57.7625,2,rainy,19,57
19.69375,57.75625,2,rainy,19,57
19.675,57.75,1,sunny,19,57
19.65625,57.74375,1,sunny,19,57
19.64375,57.74375,1,sunny,19,57
19.63125,57.78125,3,cloudy,19,57
19.61875,58.05625,3,cloudy,19,58
19.6125,58.275,2,rainy,19,58
19.6125,58.45,2,rainy,19,58
19.6125,58.590625,1,sunny,19,58
19.61875,58.690625,1,sunny,19,58
19.625,58.771875,1,sunny,19,58
19.6125,58.828125,1,sunny,19,58
19.6125,58.871875,1,sunny,19,58
19.63125,58.903125,3,cloudy,19,58
19.6375,58.928125,3,cloudy,19,58
19.6375,58.940625,1,sunny,19,58
19.6375,58.953125,2,rainy,19,58
19.63125,58.946875,2,rainy,19,58
19.63125,58.934375,2,rainy,19,58
19.63125,58.909375,2,rainy,19,58
19.6375,58.853125,1,sunny,19,58
19.63125,58.553125,3,cloudy,19,58
19.4875,58.559375,2,rainy,19,58
19.4375,59.171875,2,rainy,19,59
19.41875,59.7,1,sunny,19,59
19.43125,60.00625,1,sunny,19,60
19.45,60.25,3,cloudy,19,60
19.4875,60.4625,3,cloudy,19,60
19.51875,60.6375,3,cloudy,19,60
19.55,60.81875,2,rainy,19,60
19.59375,60.98125,2,rainy,19,60
19.6375,61.15,3,cloudy,19,61
19.69375,61.2625,3,cloudy,19,61
19.76875,61.3625,3,cloudy,19,61
19.85,61.44375,2,rainy,19,61
19.94375,61.5,2,rainy,19,61
20.03125,61.7125,3,cloudy,20,61
20.13125,61.8875,2,rainy,20,61
20.3625,61.7625,2,rainy,20,61
20.50625,61.06875,3,cloudy,20,61
20.61875,60.4625,3,cloudy,20,60
20.7,60.1,3,cloudy,20,60
20.775,59.8125,2,rainy,20,59
20.85,59.58125,1,sunny,20,59
20.9125,59.4,1,sunny,20,59
20.96875,59.225,3,cloudy,20,59
21.04375,59.06875,1,sunny,21,59
21.13125,59.01875,2,rainy,21,59
21.20625,59,3,cloudy,21,59
21.275,58.98125,1,sunny,21,58
21.34375,59.03125,1,sunny,21,59
21.4125,59.275,3,cloudy,21,59
21.4875,59.4,2,rainy,21,59
21.5625,59.5,1,sunny,21,59
21.65,59.6625,3,cloudy,21,59
21.73125,59.70625,1,sunny,21,59
21.8125,59.75,2,rainy,21,59
21.89375,59.7875,3,cloudy,21,59
21.975,59.80625,3,cloudy,21,59
22.05,59.81875,1,sunny,22,59
22.125,59.6125,3,cloudy,22,59
22.2,59.54375,2,rainy,22,59
22.25625,59.4625,3,cloudy,22,59
22.29375,59.29375,1,sunny,22,59
22.33125,59.16875,1,sunny,22,59
22.3625,59.08125,1,sunny,22,59
22.38125,58.96875,3,cloudy,22,58
22.3875,58.69375,3,cloudy,22,58
22.39375,58.39375,1,sunny,22,58
22.3875,58.15,2,rainy,22,58
22.3625,57.875,3,cloudy,22,57
22.3375,57.73125,3,cloudy,22,57
22.3125,57.6,2,rainy,22,57
22.275,57.4875,1,sunny,22,57
22.2375,57.39375,2,rainy,22,57
22.190625,57.31875,2,rainy,22,57
22.140625,57.475,1,sunny,22,57
22.090625,57.503125,1,sunny,22,57
22.040625,57.553125,2,rainy,22,57
21.996875,57.596875,3,cloudy,21,57
21.946875,57.621875,3,cloudy,21,57
21.896875,57.628125,1,sunny,21,57
21.840625,57.628125,3,cloudy,21,57
21.790625,57.628125,3,cloudy,21,57
21.734375,57.61875,1,sunny,21,57
21.678125,57.625,1,sunny,21,57
21.628125,57.6375,3,cloudy,21,57
21.578125,57.64375,2,rainy,21,57
21.515625,57.74375,1,sunny,21,57
21.465625,57.8,3,cloudy,21,57
21.415625,57.85625,2,rainy,21,57
21.36875,57.9,3,cloudy,21,57
21.33125,57.9375,1,sunny,21,57
21.2875,57.971875,1,sunny,21,57
21.25,57.996875,3,cloudy,21,57
21.20625,58.021875,2,rainy,21,58
21.16875,58.046875,3,cloudy,21,58
21.13125,58.071875,2,rainy,21,58
21.09375,58.096875,1,sunny,21,58
21.05625,58.128125,2,rainy,21,58
21.01875,58.23125,2,rainy,21,58
21,58.36875,1,sunny,21,58
20.975,58.55,1,sunny,20,58
20.95,58.7,3,cloudy,20,58
20.94375,58.70625,2,rainy,20,58
20.925,58.7375,3,cloudy,20,58
20.90625,58.75,2,rainy,20,58
20.8875,58.75,1,sunny,20,58
20.875,58.725,3,cloudy,20,58
20.86875,58.6875,1,sunny,20,58
20.85625,58.65,2,rainy,20,58
20.84375,58.60625,2,rainy,20,58
20.8375,58.54375,3,cloudy,20,58
20.825,58.49375,3,cloudy,20,58
20.81875,58.43125,1,sunny,20,58
20.80625,58.35625,1,sunny,20,58
20.8,58.2125,2,rainy,20,58
20.775,58.025,1,sunny,20,58
20.7,58.21875,1,sunny,20,58
20.6125,58.5375,3,cloudy,20,58
20.50625,58.98125,3,cloudy,20,58
20.41875,59.4375,3,cloudy,20,59
20.325,60,2,rainy,20,60
20.25,60.5125,2,rainy,20,60
20.18125,60.99375,2,rainy,20,60
20.1125,61.50625,1,sunny,20,61
20.0375,62.00625,2,rainy,20,62
19.975,62.44375,1,sunny,19,62
19.9125,62.93125,2,rainy,19,62
19.84375,63.4625,2,rainy,19,63
19.775,63.93125,3,cloudy,19,63
19.69375,64.275,3,cloudy,19,64
19.5703125,64.6671875,3,cloudy,19,64
19.459375,65.05,2,rainy,19,65
19.3984375,65.0046875,1,sunny,19,65
19.32265625,64.83359375,3,cloudy,19,64
19.259375,64.59375,3,cloudy,19,64
19.17617188,64.33476563,2,rainy,19,64
19.08554688,63.96914063,3,cloudy,19,63
19.0140625,63.6734375,3,cloudy,19,63
18.91640625,63.40234375,2,rainy,18,63
18.82773438,63.10351563,1,sunny,18,63
18.75429688,62.81445313,1,sunny,18,62
18.71210938,62.69414063,1,sunny,18,62
18.57851563,62.47148438,2,rainy,18,62
18.37226563,62.12773438,3,cloudy,18,62
18.33476563,61.85273438,1,sunny,18,61
18.34726563,61.87148438,2,rainy,18,61
18.43945313,61.88554688,1,sunny,18,61
18.53789063,61.88398438,1,sunny,18,61
18.65507813,61.68554688,2,rainy,18,61
18.78710938,61.48164063,3,cloudy,18,61
18.92539063,61.22773438,3,cloudy,18,61
19.07109375,60.98671875,1,sunny,19,60
