Humidity,Temperature,Weather
21.25,0.42,
21.17777778,0.42,
19.16666667,0.5,
16.33888889,0.61,
15.16111111,0.66,
14.87777778,0.67,
12.78333333,0.72,
12.76666667,0.74,
11.48888889,0.77,
10.27777778,0.85,
10.67222222,0.83,
10.33333333,0.86,
9.166666667,0.88,
9.716666667,0.86,
10.04444444,0.86,
11.3,0.8,
11.25555556,0.81,
12.35555556,0.81,
13.05555556,0.83,
14.18888889,0.82,
17.77222222,0.7,
20.98888889,0.63,
22.1,0.59,
22.57222222,0.53,
22.7,0.51,
22.15,0.55,
20.24444444,0.62,
17.26666667,0.72,
13.96111111,0.83,
12.73888889,0.92,
12.80555556,0.95,
12.22222222,0.93,
12.3,0.93,
11.11111111,0.96,
11.62222222,0.93,
11.73333333,0.93,
10.51111111,0.93,
10.48333333,0.94,
10.7,0.93,
10.08888889,0.93,
10.15555556,1,
12.39444444,0.94,
13.83888889,0.93,
14.05555556,0.92,
16.18333333,0.82,
17.33888889,0.8,
20.06666667,0.67,
21.08333333,0.63,
21.18333333,0.62,
21.13333333,0.63,
20.13333333,0.68,
18.91111111,0.78,
18.83888889,0.73,
18.86111111,0.74,
18.79444444,0.73,
18.25,0.75,
17.63888889,0.77,
17.64444444,0.76,
16.60555556,0.79,
14.93888889,0.85,
15.45,0.79,
14.40555556,0.81,
14.41666667,0.82,
12.43333333,0.86,
12.78333333,0.83,
13.73333333,0.84,
15.95555556,0.73,
17.66666667,0.71,
20.01111111,0.63,
22.22222222,0.55,
23.86111111,0.54,
24.07777778,0.49,
24.04444444,0.49,
23.97777778,0.5,
23.01111111,0.55,
21.15555556,0.59,
18.89444444,0.68,
18.92222222,0.65,
17.62222222,0.66,
17.6,0.66,
16.97222222,0.68,
15.93333333,0.71,
15.93333333,0.73,
15.82777778,0.77,
15.26111111,0.79,
14.70555556,0.79,
12.45555556,0.87,
12.59444444,0.9,
12.08333333,0.93,
14.51666667,0.84,
16.83333333,0.74,
17.66666667,0.73,
20.82222222,0.6,
22.22222222,0.55,
22.85,0.53,
23.96666667,0.49,
24.92777778,0.47,
23.91111111,0.5,
22.29444444,0.57,
18.86111111,0.68,
16.08333333,0.81,
15.25,0.83,
13.91111111,0.9,
13.91111111,0.93,
14.08333333,0.89,
14.90555556,0.81,
13.83888889,0.78,
14.23333333,0.78,
13.23888889,0.81,
14.21111111,0.77,
12.61666667,0.83,
12.03888889,0.81,
11.91666667,0.82,
10.96111111,0.87,
14.82222222,0.73,
16.11111111,0.68,
17.91666667,0.65,
20.08888889,0.61,
21.28888889,0.56,
22.3,0.55,
23.86111111,0.5,
22.86111111,0.56,
21.37777778,0.6,
17.75,0.73,
14.00555556,0.89,
14.15,0.89,
12.77777778,0.95,
12.70555556,0.93,
11.98888889,0.93,
11.11111111,0.93,
10.60555556,0.96,
9.844444444,0.93,
9.466666667,0.96,
10.51111111,0.96,
9.55,0.96,
10,0.93,
8.955555556,0.93,
9,0.99,
12.15,0.94,
15.02777778,0.84,
18.01666667,0.71,
20.11666667,0.63,
22.28888889,0.58,
22.47222222,0.57,
22.86666667,0.53,
22.84444444,0.56,
20.53888889,0.61,
17.86666667,0.7,
16.11111111,0.78,
14.1,0.89,
13.79444444,0.9,
12.71111111,0.9,
11.92222222,0.93,
11.57777778,0.96,
11.57777778,0.96,
10.65,0.96,
10.48888889,0.93,
9.927777778,0.96,
9.766666667,0.93,
8.861111111,0.93,
8.911111111,1,
9.866666667,0.99,
12.2,0.87,
15.07222222,0.79,
17.57777778,0.71,
20.11666667,0.63,
22.2,0.55,
22.76111111,0.53,
22.8,0.53,
22.77777778,0.57,
20.27222222,0.62,
16.36111111,0.77,
15.21111111,0.82,
14.58333333,0.82,
14.02777778,0.83,
13.53888889,0.82,
13.62777778,0.84,
15.55555556,0.78,
16.45555556,0.73,
16.45,0.74,
14.95555556,0.8,
14.4,0.83,
14.41111111,0.84,
12.89444444,0.9,
12.91666667,0.9,
13.15555556,0.95,
16.02222222,0.81,
19.8,0.64,
21.82222222,0.51,
22.62222222,0.45,
22.77777778,0.44,
22.88888889,0.44,
23.86666667,0.45,
22.31111111,0.53,
20.37777778,0.61,
18.98333333,0.65,
17.26666667,0.72,
17.21111111,0.73,
16.10555556,0.78,
16.08888889,0.75,
15.13333333,0.79,
14.03333333,0.83,
12.89444444,0.9,
13.07777778,0.86,
11.82777778,0.9,
11.80555556,0.9,
12.59444444,0.86,
12.22222222,0.86,
12.17222222,0.86,
12.78333333,0.84,
16.07222222,0.72,
19.83888889,0.61,
21.83333333,0.56,
22.15,0.54,
22.75,0.53,
23.73888889,0.48,
23.78888889,0.5,
23.81111111,0.5,
22.12222222,0.54,
18.78333333,0.65,
16.03888889,0.78,
15.08888889,0.84,
13.86111111,0.83,
12.77777778,0.9,
12.56666667,0.89,
11.72777778,0.92,
4.044444444,0.63,
3.488888889,0.63,
2.383333333,0.69,
3.266666667,0.64,
2.666666667,0.67,
2.155555556,0.69,
2.083333333,0.69,
2.066666667,0.72,
3.533333333,0.71,
6.072222222,0.64,
7.777777778,0.57,
8.855555556,0.52,
10,0.45,
10.02222222,0.41,
9.205555556,0.44,
11.11111111,0.39,
10.07222222,0.41,
9.15,0.44,
8.861111111,0.49,
7.061111111,0.7,
5.738888889,0.63,
4.727777778,0.61,
3.616666667,0.63,
2.277777778,0.73,
12.70555556,0.85,
11.78333333,0.89,
11.06111111,0.89,
10.48333333,0.89,
10.55,0.9,
9.972222222,0.86,
8.933333333,0.93,
9.183333333,0.93,
12.2,0.8,
13.84444444,0.72,
16.96111111,0.64,
17.78333333,0.64,
18.84444444,0.61,
19.93888889,0.52,
19.83888889,0.53,
19.75,0.53,
17.22222222,0.6,
15.95,0.61,
14.81111111,0.62,
12.93333333,0.68,
12.17777778,0.66,
11.47777778,0.7,
10.54444444,0.74,
9.855555556,0.77,
9.327777778,0.77,
9.111111111,0.8,
9.305555556,0.78,
10.25555556,0.75,
10.31666667,0.73,
8.777777778,0.77,
7.244444444,0.79,
8.183333333,0.81,
10.95555556,0.67,
12.15555556,0.61,
12.85,0.59,
13.95555556,0.54,
15.08888889,0.54,
16.13333333,0.51,
16.17777778,0.47,
16.10555556,0.47,
15.49444444,0.49,
12.19444444,0.61,
9.972222222,0.7,
9.194444444,0.76,
8.805555556,0.77,
9.338888889,0.79,
10.55555556,0.77,
10.98888889,0.71,
1.994444444,0.73,
1.088888889,0.78,
1.455555556,0.74,
1.572222222,0.72,
-0.561111111,0.84,
0.327777778,0.79,
-1.155555556,0.88,
-0.177777778,0.82,
1.705555556,0.75,
3.844444444,0.7,
7.244444444,0.59,
8.844444444,0.49,
9.972222222,0.41,
11.08333333,0.35,
11.05,0.37,
11.15555556,0.38,
11.15555556,0.35,
11.1,0.37,
8.838888889,0.46,
5.022222222,0.65,
2.95,0.77,
2.2,0.85,
1.6,0.82,
0.588888889,0.89,
-0.6,0.92,
-1.183333333,0.92,
-1.027777778,0.92,
-1.694444444,0.92,
-1.183333333,0.92,
-1.916666667,0.89,
-2.783333333,0.92,
-2.272222222,0.88,
1.955555556,0.86,
5.005555556,0.76,
7.894444444,0.67,
11,0.53,
12.26666667,0.47,
12.84444444,0.44,
13.92777778,0.41,
14.95,0.39,
14.97222222,0.36,
13.95,0.41,
12.19444444,0.47,
7.777777778,0.68,
6.211111111,0.76,
4.883333333,0.82,
3.794444444,0.82,
3.105555556,0.86,
2.727777778,0.85,
2.75,0.89,
1.488888889,0.89,
1.727777778,0.85,
1.75,0.85,
3.738888889,0.81,
1.188888889,0.85,
3.738888889,0.82,
6.572222222,0.7,
8.772222222,0.63,
12.10555556,0.52,
12.68333333,0.48,
14.93888889,0.44,
16.06666667,0.39,
17.20555556,0.34,
17.73333333,0.35,
17.77777778,0.33,
17.25,0.36,
14.90555556,0.43,
10.04444444,0.61,
9.127777778,0.66,
7.355555556,0.73,
7.283333333,0.74,
7.694444444,0.68,
8.116666667,0.62,
4.577777778,0.79,
3.977777778,0.84,
3.583333333,0.84,
3.494444444,0.84,
2.5,0.86,
1.272222222,0.92,
2.872222222,0.95,
6.733333333,0.76,
9.955555556,0.66,
12.82222222,0.63,
14.95,0.47,
17.17777778,0.38,
17.84444444,0.37,
17.92777778,0.36,
18.95555556,0.33,
18.91111111,0.36,
17.72777778,0.39,
12.83888889,0.58,
10.11666667,0.7,
9.327777778,0.76,
7.822222222,0.82,
7.266666667,0.82,
6.444444444,0.86,
5.155555556,0.85,
5.622222222,0.92,
6.483333333,0.88,
5.094444444,0.88,
4.55,0.91,
5.827777778,0.88,
5.133333333,0.92,
6.083333333,0.92,
6.355555556,0.86,
12.12777778,0.61,
13.95555556,0.58,
16.26111111,0.47,
17.84444444,0.43,
20.02222222,0.37,
20.97777778,0.32,
21.15555556,0.32,
21.64444444,0.29,
20.9,0.3,
17.15,0.41,
12.77777778,0.59,
11.41666667,0.66,
11.01666667,0.71,
10.52777778,0.73,
8.561111111,0.76,
10.40555556,0.68,
9.85,0.72,
11.89444444,0.67,
11.96111111,0.66,
11.45555556,0.66,
11.33888889,0.68,
10.92222222,0.68,
10.92222222,0.72,
11.81666667,0.7,
12.61666667,0.7,
13.72777778,0.65,
13.89444444,0.66,
14.90555556,0.63,
17.08333333,0.55,
16.95,0.57,
14.02777778,0.72,
12.93888889,0.88,
13.15,0.88,
12.73333333,0.9,
12.22222222,0.86,
12.35555556,0.86,
12.17222222,0.87,
12.15,0.87,
11.78888889,0.93,
12.82777778,0.9,
11.71666667,0.93,
12.30555556,0.87,
11.18888889,0.89,
10.62777778,0.93,
10.97222222,0.92,
11.14444444,0.86,
13.73888889,0.84,
17.43888889,0.72,
21.99444444,0.54,
24.77222222,0.43,
25.83333333,0.4,
27.10555556,0.37,
27.58888889,0.36,
25.91111111,0.39,
24.86111111,0.43,
25.92777778,0.4,
24.93888889,0.44,
22.8,0.51,
22.17222222,0.55,
21.08888889,0.56,
19.83333333,0.61,
19.18333333,0.64,
17.26111111,0.7,
11.78333333,0.96,
12.27222222,0.96,
12.76111111,0.93,
13.2,0.96,
12.71666667,0.96,
12.72222222,0.96,
12.71666667,0.96,
12.69444444,0.96,
13.74444444,0.93,
13.89444444,0.93,
14.98333333,0.93,
16.59444444,0.79,
17.37777778,0.75,
18.99444444,0.68,
19.93333333,0.63,
20.17777778,0.67,
20.2,0.63,
19.37777778,0.66,
19.11111111,0.67,
17.4,0.74,
15.47777778,0.85,
15.11111111,0.87,
15.52777778,0.87,
15.12777778,0.9,
15.02222222,0.9,
15.02222222,0.93,
15.1,0.93,
15.53333333,0.93,
15.51111111,0.96,
15.53333333,0.96,
15.02222222,1,
15.99444444,0.93,
15.96111111,0.99,
17.02222222,0.93,
17.06666667,0.93,
17.58888889,0.91,
19.53888889,0.79,
17.08333333,0.81,
17.16111111,0.83,
17.28888889,0.75,
17.82222222,0.73,
17.85,0.74,
17.31111111,0.74,
15.07222222,0.82,
13.2,0.94,
12.80555556,0.95,
12.75555556,0.92,
12.03333333,0.96,
12.26666667,0.93,
12.82777778,0.95,
13.37222222,0.93,
12.8,0.93,
12.8,0.93,
13.00555556,0.93,
12.77777778,0.96,
12.8,0.96,
12.98333333,0.96,
12.91666667,0.95,
15.07222222,0.82,
16.25555556,0.7,
17.73888889,0.6,
18.87222222,0.53,
19.75555556,0.47,
19.88333333,0.5,
19.90555556,0.53,
19.68333333,0.53,
18.79444444,0.61,
17.15,0.75,
16.05555556,0.81,
15.95,0.78,
15.36666667,0.73,
14.35555556,0.77,
13.77222222,0.78,
12.71111111,0.9,
12.17222222,0.93,
12.08888889,0.96,
12.11111111,0.95,
12.06111111,0.95,
11.09444444,0.93,
11.11666667,0.93,
12.53333333,0.85,
13.91111111,0.76,
17.10555556,0.63,
17.59444444,0.6,
18.79444444,0.56,
18.86111111,0.52,
20.6,0.43,
20.9,0.43,
18.88333333,0.47,
17.92222222,0.5,
17.15,0.52,
13.98333333,0.67,
13.06111111,0.7,
12.26666667,0.74,
11.71666667,0.77,
10.82777778,0.84,
10.16111111,0.86,
10.20555556,0.88,
11.22222222,0.86,
11.68888889,0.83,
11.11666667,0.86,
11.11111111,0.89,
12.11111111,0.81,
12.11111111,0.81,
12.67222222,0.79,
13.79444444,0.73,
13.86111111,0.77,
14.12777778,0.82,
13.90555556,0.9,
13.95555556,0.89,
15.04444444,0.83,
14.99444444,0.73,
15.03888889,0.78,
15.2,0.72,
15.04444444,0.78,
15.02222222,0.72,
15.15555556,0.76,
14.92777778,0.73,
14.42222222,0.77,
15.30555556,0.74,
14.33333333,0.78,
12.31111111,0.86,
11.00555556,0.92,
10.64444444,0.93,
10.05,0.93,
9.288888889,0.93,
8.894444444,0.93,
8.9,1,
13.55,0.85,
17.15,0.72,
18.90555556,0.65,
20.92222222,0.58,
22.17222222,0.55,
22.8,0.51,
23.66666667,0.42,
22.82222222,0.48,
22.82222222,0.51,
22.74444444,0.51,
22.15,0.55,
18.86111111,0.68,
17.23888889,0.77,
16.11111111,0.81,
15.55555556,0.81,
15.43888889,0.85,
14.42222222,0.87,
14.4,0.87,
13.45555556,0.91,
13.35555556,0.9,
13.88888889,0.86,
14,0.91,
13.81666667,0.9,
13.88888889,0.93,
15,0.88,
17.22222222,0.81,
18.98333333,0.73,
22.32777778,0.57,
23.88333333,0.54,
23.97777778,0.49,
25.02777778,0.43,
26.01666667,0.42,
24.97222222,0.45,
24.07222222,0.46,
22.77777778,0.53,
21.06111111,0.59,
20.61666667,0.58,
19.72777778,0.63,
19.07777778,0.65,
17.91666667,0.7,
16.07222222,0.78,
15.49444444,0.79,
14.56111111,0.81,
14.46666667,0.84,
15.02222222,0.79,
15.5,0.78,
14.95555556,0.79,
14.90555556,0.84,
16.94444444,0.78,
18.63888889,0.74,
18.45,0.75,
16.18888889,0.79,
14.93333333,0.87,
13.87222222,0.93,
13.95,0.93,
12.66666667,0.9,
12.12777778,0.8,
11.19444444,0.79,
11.08888889,0.71,
10,0.71,
10.01111111,0.73,
8.866666667,0.72,
8.844444444,0.75,
8.427777778,0.78,
8.288888889,0.84,
7.783333333,0.86,
7.872222222,0.87,
7.711111111,0.86,
7.177777778,0.89,
6.738888889,0.9,
6.027777778,0.93,
7.116666667,0.93,
9.633333333,0.8,
12.08333333,0.68,
13.82222222,0.64,
15.05555556,0.54,
17.04444444,0.42,
14.97777778,0.45,
16.03333333,0.45,
16.15,0.44,
16.19444444,0.44,
16.25555556,0.5,
15.01666667,0.6,
13.93333333,0.64,
14.06111111,0.63,
13.91111111,0.67,
13.31111111,0.66,
13.48333333,0.69,
13.79444444,0.69,
13.37777778,0.72,
14.00555556,0.67,
13.84444444,0.65,
13.82222222,0.65,
13.7,0.71,
12.75555556,0.78,
12.73333333,0.9,
12.76666667,0.9,
12.82777778,0.95,
13.89444444,0.83,
13.89444444,0.84,
15.00555556,0.71,
16.20555556,0.61,
17.6,0.45,
17.26666667,0.44,
17.24444444,0.44,
17.07222222,0.43,
16.08333333,0.44,
13.86111111,0.51,
11.34444444,0.65,
10.02777778,0.71,
10.02777778,0.72,
10.17777778,0.74,
15.45555556,0.72,
14.39444444,0.72,
14.01111111,0.72,
13.28333333,0.77,
11.72777778,0.82,
11.86111111,0.8,
12.10555556,0.75,
12.63333333,0.73,
12.99444444,0.73,
17.15,0.54,
19.86111111,0.41,
20.75,0.36,
21.03888889,0.35,
22.61666667,0.32,
22.02222222,0.3,
22.12777778,0.33,
21.17777778,0.35,
22.13888889,0.33,
21.10555556,0.35,
19.86111111,0.4,
16.43333333,0.55,
16.11666667,0.56,
15.05,0.6,
14.48333333,0.66,
9.516666667,0.8,
8.961111111,0.83,
9.45,0.84,
8.844444444,0.83,
8.311111111,0.86,
7.716666667,0.88,
7.161111111,0.87,
7.716666667,0.89,
10.75555556,0.8,
12.77777778,0.69,
15,0.62,
16.11666667,0.52,
17.77777778,0.43,
18.79444444,0.41,
17.94444444,0.42,
17.82222222,0.46,
18.86111111,0.43,
17.85555556,0.45,
17.19444444,0.49,
14.07222222,0.66,
14.17222222,0.67,
13.96111111,0.67,
13.91666667,0.72,
13.53333333,0.77,
13.31111111,0.78,
13.31111111,0.8,
12.73333333,0.84,
12.15555556,0.9,
11.11666667,0.89,
11.72222222,0.87,
12.62222222,0.84,
12.64444444,0.84,
13.68333333,0.8,
14.97777778,0.72,
17.22222222,0.67,
17.68333333,0.6,
18.86111111,0.56,
19.95,0.53,
19.90555556,0.49,
21.06111111,0.46,
19.95555556,0.49,
19.78333333,0.46,
18.79444444,0.49,
16.08333333,0.67,
13.3,0.75,
12.35555556,0.8,
13.18888889,0.83,
12.48888889,0.87,
12.1,0.83,
10.55,0.89,
9.772222222,0.9,
9.394444444,0.93,
8.883333333,0.93,
8.616666667,0.93,
7.872222222,0.96,
8.838888889,0.93,
10.86666667,0.93,
13.72777778,0.78,
15.95,0.68,
17.15555556,0.55,
18.79444444,0.48,
19.85555556,0.44,
18.85555556,0.46,
19.88333333,0.4,
18.86111111,0.41,
18.80555556,0.43,
17.68333333,0.47,
14.88333333,0.61,
12.23888889,0.72,
10.97222222,0.78,
9.933333333,0.86,
8.661111111,0.89,
8.366666667,0.92,
8.8,0.89,
8.661111111,0.86,
8.455555556,0.86,
9.522222222,0.86,
10.51666667,0.84,
12.2,0.74,
12.26666667,0.74,
13.69444444,0.74,
16.04444444,0.67,
17.71111111,0.6,
17.73333333,0.57,
18.88888889,0.56,
19.90555556,0.57,
18.82777778,0.56,
20.95,0.53,
18.97777778,0.56,
19.03888889,0.59,
18.81666667,0.57,
17.77777778,0.6,
17.31111111,0.63,
16.11111111,0.67,
16.08888889,0.67,
15.92777778,0.68,
14.95555556,0.72,
14.97777778,0.69,
15.42222222,0.56,
15.42222222,0.66,
15.37777778,0.66,
14.79444444,0.68,
14.88333333,0.67,
14.84444444,0.68,
16.60555556,0.61,
17.73333333,0.56,
19.90555556,0.5,
20.88888889,0.49,
22.10555556,0.46,
22.70555556,0.41,
22.61666667,0.41,
22.70555556,0.41,
22.15,0.43,
21.12777778,0.45,
19.92777778,0.49,
17.24444444,0.54,
15.14444444,0.62,
12.85555556,0.72,
12.25555556,0.74,
11.79444444,0.81,
10.58888889,0.8,
10.51666667,0.83,
9.816666667,0.84,
9.988888889,0.83,
9.405555556,0.86,
8.555555556,0.9,
7.788888889,0.96,
8.805555556,0.89,
13.24444444,0.76,
14.82222222,0.68,
17.15,0.59,
17.80555556,0.56,
18.86111111,0.52,
19.97222222,0.53,
20.99444444,0.49,
21.08333333,0.49,
22.10555556,0.47,
21.09444444,0.52,
19.92777778,0.57,
18.67777778,0.62,
17.02777778,0.69,
14.91111111,0.77,
13.84444444,0.82,
13.10555556,0.86,
12.82222222,0.85,
12.75,0.83,
12.30555556,0.85,
12.75555556,0.83,
12.71111111,0.86,
12.52777778,0.89,
12.63333333,0.9,
12.78333333,0.9,
15.68888889,0.81,
18.67777778,0.66,
20.92222222,0.58,
21.98333333,0.54,
23.81666667,0.5,
24.88333333,0.47,
24.80555556,0.45,
26.03888889,0.42,
24.97222222,0.45,
23.67777778,0.49,
18.99444444,0.57,
17.19444444,0.72,
17.29444444,0.72,
17.10555556,0.68,
17.10555556,0.66,
16.06111111,0.72,
15.94444444,0.73,
14.39444444,0.8,
13.50555556,0.84,
11.73333333,0.9,
11.15555556,0.89,
11.46666667,0.85,
9.905555556,0.84,
11.01666667,0.68,
11.16666667,0.75,
12.17222222,0.62,
12.75555556,0.64,
13.67777778,0.57,
14.86111111,0.52,
14.88888889,0.52,
14.7,0.53,
14.88333333,0.51,
14.84444444,0.52,
13.81111111,0.6,
12.68888889,0.73,
12.17777778,0.74,
12.15,0.77,
12.15555556,0.8,
11.64444444,0.83,
11.63888889,0.84,
11.6,0.83,
11.6,0.81,
11.08333333,0.87,
10.94444444,0.89,
10.92222222,0.89,
10.89444444,0.9,
10.85,0.93,
10.77777778,0.87,
10.94444444,0.88,
12.08333333,0.8,
13.79444444,0.68,
14.98888889,0.62,
17.12777778,0.48,
17.24444444,0.48,
17.88888889,0.46,
18.81666667,0.43,
18.77222222,0.43,
17.77777778,0.46,
16.01666667,0.49,
15.85,0.54,
15.73888889,0.55,
14.64444444,0.57,
14.59444444,0.56,
14.16111111,0.66,
12.63333333,0.78,
12.63333333,0.83,
11.83888889,0.89,
12.15,0.86,
12.65555556,0.75,
11.55,0.86,
11.98333333,0.8,
10.94444444,0.92,
11.06111111,0.87,
11.06111111,0.86,
10.11666667,0.92,
10.27777778,0.86,
10.23888889,0.85,
11.28333333,0.79,
11.2,0.86,
11.30555556,0.84,
12.32777778,0.79,
12.15555556,0.81,
12.22777778,0.79,
11.16111111,0.91,
11.15555556,0.92,
11.16111111,0.91,
11.13888889,0.91,
11.02777778,0.9,
13.43333333,0.72,
12.41666667,0.76,
13.50555556,0.75,
14.5,0.69,
15.02777778,0.67,
15.56666667,0.66,
16.09444444,0.62,
15.12222222,0.77,
16.13333333,0.73,
17.82777778,0.65,
20.92777778,0.54,
20.84444444,0.58,
22.12777778,0.55,
23.83888889,0.5,
23.65555556,0.51,
24.92777778,0.47,
23.81666667,0.5,
23.74444444,0.5,
22.77777778,0.51,
21.08333333,0.59,
19.9,0.62,
17.67777778,0.7,
17.58888889,0.68,
16.52222222,0.72,
11.01666667,0.92,
10.97222222,0.89,
9.694444444,0.87,
8.911111111,0.92,
9.372222222,0.93,
9.477777778,0.94,
8.838888889,0.93,
8.838888889,0.93,
9.072222222,0.94,
8.888888889,0.92,
9.927777778,0.92,
11.01666667,0.93,
12.13333333,0.86,
12.68888889,0.83,
12.17777778,0.93,
12.3,0.91,
12.3,0.92,
12.20555556,0.93,
12.3,0.85,
12.25,0.85,
12.16666667,0.87,
11.18333333,0.92,
11.16111111,0.95,
11.18333333,0.96,
15.41111111,0.76,
14.32222222,0.78,
12.85555556,0.87,
11.63888889,0.9,
10.52777778,0.93,
9.761111111,0.93,
8.888888889,0.93,
12.04444444,0.93,
14.77222222,0.81,
18.72777778,0.57,
20.99444444,0.43,
22.03333333,0.38,
22.77777778,0.37,
22.82222222,0.37,
23.78333333,0.33,
24.92777778,0.33,
25.96666667,0.3,
24.87222222,0.31,
23.88333333,0.29,
20.08333333,0.44,
14.77777778,0.6,
12.38333333,0.71,
11.71111111,0.77,
12.02777778,0.74,
10.05,0.8,
10.46666667,0.83,
10.99444444,0.79,
9.355555556,0.83,
8.266666667,0.87,
8.866666667,0.87,
7.783333333,0.89,
8.894444444,0.93,
15.44444444,0.67,
17.71111111,0.57,
20.09444444,0.49,
22.47222222,0.41,
23.86111111,0.36,
23.90555556,0.34,
24.91666667,0.31,
24.99444444,0.32,
25.01666667,0.32,
24.91666667,0.31,
23.90555556,0.32,
20.13333333,0.4,
17.95555556,0.49,
17.52777778,0.51,
16.87777778,0.52,
13.1,0.7,
11.25,0.77,
10.73888889,0.79,
11,0.79,
9.122222222,0.85,
11.04444444,0.8,
9.622222222,0.86,
8.772222222,0.84,
12.02222222,0.73,
14.68333333,0.65,
18.81666667,0.48,
20.08888889,0.45,
22.57222222,0.35,
22.83888889,0.37,
24.92777778,0.32,
24.89444444,0.33,
24.97222222,0.33,
24.99444444,0.33,
24.02222222,0.33,
22.88333333,0.37,
20.08333333,0.4,
17.87222222,0.47,
15.97222222,0.53,
12.82222222,0.62,
12.88333333,0.61,
15.16111111,0.49,
11.52222222,0.63,
10.15,0.71,
8.011111111,0.78,
7.455555556,0.82,
7.111111111,0.83,
7.222222222,0.8,
11.91111111,0.68,
14.50555556,0.57,
18.83888889,0.44,
21.10555556,0.38,
22.08888889,0.34,
23.86111111,0.29,
24.95,0.28,
25.69444444,0.23,
26.03888889,0.21,
26.12777778,0.24,
25.9,0.21,
24.99444444,0.24,
20.08333333,0.35,
14.56666667,0.53,
12.36111111,0.61,
11.73888889,0.61,
10.04444444,0.7,
8.5,0.76,
8.383333333,0.76,
7.683333333,0.79,
6.716666667,0.82,
6.694444444,0.82,
7.033333333,0.82,
6.072222222,0.86,
10.77777778,0.78,
15.51111111,0.58,
19.88333333,0.41,
22.23888889,0.35,
23.69444444,0.29,
26.03888889,0.24,
26.12777778,0.24,
27.08888889,0.24,
27.21666667,0.24,
27.23888889,0.24,
27.14444444,0.24,
26.10555556,0.26,
20.13888889,0.43,
17.75,0.53,
14.02777778,0.63,
13.93888889,0.68,
14.92777778,0.58,
12.28888889,0.69,
12.28888889,0.66,
12.03888889,0.68,
14.72222222,0.56,
11.71111111,0.69,
13.63333333,0.65,
13.81666667,0.66,
13.79444444,0.67,
16.83888889,0.56,
19.90555556,0.45,
20.97222222,0.42,
21.09444444,0.45,
21.85555556,0.45,
21.71666667,0.46,
17.96666667,0.73,
17.08333333,0.87,
17.01666667,0.87,
16.95555556,0.88,
16.96666667,0.87,
15.92777778,0.93,
15.91666667,0.89,
14.81666667,0.88,
14.28333333,0.9,
12.9,0.93,
9.522222222,0.68,
9.405555556,0.68,
9.283333333,0.69,
8.394444444,0.71,
8.955555556,0.73,
8.161111111,0.74,
7.311111111,0.73,
7.727777778,0.71,
9.022222222,0.7,
12.33888889,0.6,
15,0.51,
16.04444444,0.47,
17.24444444,0.41,
17.8,0.37,
18.77777778,0.31,
17.87222222,0.33,
18.93333333,0.33,
17.90555556,0.41,
17.23888889,0.43,
15.04444444,0.46,
12.97777778,0.56,
11.07222222,0.61,
10.97777778,0.66,
10.48333333,0.66,
5.016666667,0.73,
3.905555556,0.76,
3.227777778,0.75,
2.288888889,0.82,
2.155555556,0.82,
2.272222222,0.83,
1.072222222,0.85,
3.894444444,0.82,
6.927777778,0.73,
10,0.54,
12.22222222,0.47,
12.7,0.45,
13.79444444,0.43,
13.8,0.4,
12.79444444,0.49,
8.216666667,0.74,
12.05,0.66,
9.805555556,0.78,
8.861111111,0.71,
8.933333333,0.71,
8.711111111,0.74,
7.733333333,0.83,
7.666666667,0.83,
7.022222222,0.88,
6.622222222,0.93,
5.583333333,0.93,
5.616666667,0.93,
5.483333333,0.93,
6.016666667,0.96,
6.422222222,0.91,
5.944444444,0.87,
5.994444444,0.87,
7.577777778,0.85,
8.894444444,0.71,
11.09444444,0.66,
12.61111111,0.56,
13.81666667,0.51,
13.88888889,0.45,
12.93888889,0.49,
12.36111111,0.51,
12.42777778,0.51,
12.79444444,0.5,
12.40555556,0.51,
11.28888889,0.6,
10.2,0.68,
9.044444444,0.76,
9.95,0.73,
8.916666667,0.78,
8.261111111,0.82,
8.638888889,0.79,
7.95,0.79,
7.394444444,0.77,
6.838888889,0.83,
6.411111111,0.88,
5.683333333,0.87,
6.75,0.8,
7.15,0.77,
8.938888889,0.66,
12.24444444,0.5,
13.53333333,0.53,
14.97222222,0.42,
16.08333333,0.41,
15.11666667,0.39,
15.11666667,0.41,
15.04444444,0.42,
15.04444444,0.43,
14.97222222,0.47,
12.8,0.55,
12.54444444,0.56,
12.08333333,0.58,
10.95555556,0.63,
9.722222222,0.72,
9.711111111,0.69,
9.133333333,0.72,
8.566666667,0.73,
7.977777778,0.75,
7.838888889,0.73,
7.633333333,0.77,
7.327777778,0.77,
7.355555556,0.78,
7.616666667,0.84,
11.03888889,0.66,
12.82222222,0.59,
14.95,0.51,
17.22222222,0.38,
17.8,0.33,
17.33333333,0.33,
17.31111111,0.36,
17.31111111,0.34,
17.67777778,0.3,
17.24444444,0.37,
16.13333333,0.39,
14.12777778,0.49,
12.38333333,0.61,
10.76111111,0.63,
11.33888889,0.68,
12.15,0.69,
11.55,0.74,
10.89444444,0.76,
9.261111111,0.81,
7.733333333,0.86,
7.738888889,0.84,
6.927777778,0.87,
8.6,0.84,
10.87777778,0.78,
13.84444444,0.64,
16.11111111,0.52,
17.59444444,0.34,
17.86111111,0.37,
18.83888889,0.33,
18.75555556,0.35,
18.78333333,0.35,
18.66666667,0.35,
